Enrich_terms,es,nes,pval,fdr,gene_set_size,matched_size,rank_ES,genes,hit_index
Cytokine-cytokine receptor interaction_Homo sapiens_hsa04060,0.4182338,1.5980818,0.0542522,0.3451987,265,18,"[-0.0014792899408284023, -0.0029585798816568047, -0.004437869822485207, -0.005917159763313609, -0.0073964497041420114, 0.11844541178176325, 0.11696612184093486, 0.11548683190010646, 0.2279177061237155, 0.2264384161828871, 0.2249591262420587, 0.22347983630123028, 0.22200054636040187, 0.22052125641957346, 0.21904196647874505, 0.21756267653791664, 0.21608338659708823, 0.21460409665625982, 0.2131248067154314, 0.211645516774603, 0.2101662268337746, 0.20868693689294618, 0.20720764695211777, 0.20572835701128936, 0.2830151453128483, 0.2815358553720199, 0.2800565654311915, 0.2785772754903631, 0.2770979855495347, 0.2756186956087063, 0.27413940566787787, 0.27266011572704946, 0.27118082578622105, 0.26970153584539264, 0.2682222459045642, 0.2667429559637358, 0.2652636660229074, 0.263784376082079, 0.2623050861412506, 0.2608257962004222, 0.25934650625959377, 0.25786721631876536, 0.25638792637793695, 0.25490863643710854, 0.25342934649628013, 0.2519500565554517, 0.2504707666146233, 0.2489914766737949, 0.31114837642310406, 0.30966908648227565, 0.30818979654144724, 0.3067105066006188, 0.3052312166597904, 0.303751926718962, 0.36380301347332855, 0.36232372353250014, 0.36084443359167173, 0.3593651436508433, 0.3578858537100149, 0.3564065637691865, 0.3549272738283581, 0.4134956583501097, 0.4120163684092813, 0.4105370784684529, 0.4090577885276245, 0.40757849858679607, 0.40609920864596766, 0.40461991870513925, 0.40314062876431084, 0.40166133882348243, 0.400182048882654, 0.3987027589418256, 0.3972234690009972, 0.3957441790601688, 0.3942648891193404, 0.39278559917851197, 0.39130630923768356, 0.38982701929685515, 0.38834772935602674, 0.38686843941519833, 0.3853891494743699, 0.3839098595335415, 0.3824305695927131, 0.3809512796518847, 0.3794719897110563, 0.37799269977022787, 0.37651340982939946, 0.37503411988857105, 0.37355482994774264, 0.37207554000691423, 0.3705962500660858, 0.3691169601252574, 0.367637670184429, 0.3661583802436006, 0.41823377497149933, 0.4167544850306709, 0.4152751950898425, 0.4137959051490141, 0.4123166152081857, 0.4108373252673573, 0.40935803532652887, 0.40787874538570046, 0.40639945544487205, 0.40492016550404364, 0.40344087556321523, 0.4019615856223868, 0.4004822956815584, 0.39900300574073, 0.3975237157999016, 0.3960444258590732, 0.39456513591824477, 0.39308584597741636, 0.39160655603658795, 0.39012726609575954, 0.38864797615493113, 0.3871686862141027, 0.3856893962732743, 0.3842101063324459, 0.3827308163916175, 0.3812515264507891, 0.37977223650996067, 0.37829294656913226, 0.37681365662830385, 0.37533436668747544, 0.37385507674664703, 0.3723757868058186, 0.3708964968649902, 0.3694172069241618, 0.3679379169833334, 0.366458627042505, 0.41307950738088905, 0.41160021744006065, 0.41012092749923224, 0.4086416375584038, 0.4071623476175754, 0.405683057676747, 0.4042037677359186, 0.4027244777950902, 0.4012451878542618, 0.39976589791343337, 0.39828660797260496, 0.39680731803177655, 0.39532802809094814, 0.3938487381501197, 0.3923694482092913, 0.3908901582684629, 0.3894108683276345, 0.3879315783868061, 0.3864522884459777, 0.38497299850514927, 0.38349370856432086, 0.38201441862349245, 0.38053512868266404, 0.3790558387418356, 0.3775765488010072, 0.3760972588601788, 0.3746179689193504, 0.373138678978522, 0.3716593890376936, 0.37018009909686517, 0.36870080915603676, 0.36722151921520835, 0.36574222927437994, 0.3642629393335515, 0.3627836493927231, 0.3613043594518947, 0.3598250695110663, 0.3583457795702379, 0.3568664896294095, 0.3991146382667433, 0.3976353483259149, 0.3961560583850865, 0.3946767684442581, 0.3931974785034297, 0.39171818856260127, 0.39023889862177286, 0.38875960868094445, 0.38728031874011604, 0.3858010287992876, 0.3843217388584592, 0.3828424489176308, 0.3813631589768024, 0.379883869035974, 0.3784045790951456, 0.37692528915431717, 0.37544599921348876, 0.37396670927266035, 0.37248741933183194, 0.3710081293910035, 0.3695288394501751, 0.3680495495093467, 0.3665702595685183, 0.3650909696276899, 0.3636116796868615, 0.36213238974603307, 0.36065309980520466, 0.35917380986437625, 0.35769451992354784, 0.35621522998271943, 0.354735940041891, 0.3532566501010626, 0.3517773601602342, 0.3502980702194058, 0.3488187802785774, 0.34733949033774897, 0.34586020039692056, 0.34438091045609215, 0.34290162051526374, 0.34142233057443533, 0.3399430406336069, 0.3384637506927785, 0.3369844607519501, 0.3355051708111217, 0.3340258808702933, 0.33254659092946487, 0.33106730098863646, 0.32958801104780805, 0.32810872110697964, 0.32662943116615123, 0.3251501412253228, 0.3236708512844944, 0.322191561343666, 0.3207122714028376, 0.3192329814620092, 0.31775369152118077, 0.31627440158035236, 0.31479511163952395, 0.31331582169869554, 0.31183653175786713, 0.3103572418170387, 0.3476630164825996, 0.3461837265417712, 0.3447044366009428, 0.3432251466601144, 0.341745856719286, 0.34026656677845757, 0.33878727683762916, 0.33730798689680075, 0.33582869695597234, 0.33434940701514393, 0.3328701170743155, 0.3313908271334871, 0.3299115371926587, 0.3284322472518303, 0.3269529573110019, 0.32547366737017347, 0.32399437742934506, 0.32251508748851665, 0.32103579754768824, 0.31955650760685983, 0.3180772176660314, 0.316597927725203, 0.3151186377843746, 0.3136393478435462, 0.3121600579027178, 0.31068076796188937, 0.30920147802106096, 0.30772218808023255, 0.30624289813940414, 0.34230481652309186, 0.34082552658226345, 0.33934623664143504, 0.33786694670060663, 0.3363876567597782, 0.3349083668189498, 0.3334290768781214, 0.331949786937293, 0.3304704969964646, 0.32899120705563617, 0.32751191711480776, 0.32603262717397935, 0.32455333723315094, 0.32307404729232253, 0.3215947573514941, 0.3201154674106657, 0.3186361774698373, 0.3171568875290089, 0.3156775975881805, 0.31419830764735207, 0.31271901770652366, 0.31123972776569525, 0.30976043782486684, 0.30828114788403843, 0.30680185794321, 0.3053225680023816, 0.3038432780615532, 0.3023639881207248, 0.3008846981798964, 0.29940540823906797, 0.29792611829823956, 0.29644682835741115, 0.29496753841658274, 0.29348824847575433, 0.2920089585349259, 0.2905296685940975, 0.2890503786532691, 0.2875710887124407, 0.2860917987716123, 0.2846125088307839, 0.28313321888995546, 0.28165392894912705, 0.28017463900829864, 0.3140928600544281, 0.3126135701135997, 0.3111342801727713, 0.3096549902319429, 0.30817570029111446, 0.30669641035028605, 0.30521712040945764, 0.30373783046862923, 0.3022585405278008, 0.3007792505869724, 0.299299960646144, 0.2978206707053156, 0.2963413807644872, 0.2948620908236588, 0.29338280088283036, 0.3263455743266811, 0.3248662843858527, 0.3233869944450243, 0.32190770450419587, 0.32042841456336746, 0.31894912462253905, 0.31746983468171064, 0.31599054474088223, 0.3145112548000538, 0.3130319648592254, 0.311552674918397, 0.3100733849775686, 0.3085940950367402, 0.30711480509591177, 0.30563551515508336, 0.30415622521425495, 0.30267693527342654, 0.30119764533259813, 0.2997183553917697, 0.2982390654509413, 0.2967597755101129, 0.2952804855692845, 0.2938011956284561, 0.29232190568762767, 0.29084261574679926, 0.28936332580597085, 0.28788403586514244, 0.28640474592431403, 0.2849254559834856, 0.2834461660426572, 0.2819668761018288, 0.2804875861610004, 0.279008296220172, 0.27752900627934357, 0.27604971633851516, 0.27457042639768675, 0.27309113645685834, 0.27161184651602993, 0.2701325565752015, 0.2686532666343731, 0.2671739766935447, 0.2656946867527163, 0.2642153968118879, 0.26273610687105947, 0.26125681693023106, 0.25977752698940265, 0.25829823704857424, 0.25681894710774583, 0.2553396571669174, 0.253860367226089, 0.2523810772852606, 0.2509017873444322, 0.24942249740360378, 0.24794320746277537, 0.24646391752194696, 0.24498462758111855, 0.24350533764029014, 0.24202604769946173, 0.24054675775863332, 0.2390674678178049, 0.2375881778769765, 0.2361088879361481, 0.23462959799531968, 0.23315030805449127, 0.23167101811366286, 0.23019172817283445, 0.22871243823200604, 0.22723314829117763, 0.22575385835034922, 0.2242745684095208, 0.2227952784686924, 0.221315988527864, 0.21983669858703558, 0.21835740864620717, 0.21687811870537876, 0.21539882876455035, 0.21391953882372194, 0.21244024888289353, 0.21096095894206512, 0.20948166900123671, 0.2080023790604083, 0.2065230891195799, 0.20504379917875148, 0.20356450923792307, 0.20208521929709466, 0.20060592935626625, 0.19912663941543784, 0.19764734947460944, 0.19616805953378103, 0.19468876959295262, 0.1932094796521242, 0.1917301897112958, 0.19025089977046739, 0.18877160982963898, 0.18729231988881057, 0.18581302994798216, 0.18433374000715375, 0.18285445006632534, 0.18137516012549693, 0.17989587018466852, 0.1784165802438401, 0.1769372903030117, 0.1754580003621833, 0.17397871042135488, 0.17249942048052647, 0.17102013053969806, 0.16954084059886965, 0.16806155065804124, 0.16658226071721283, 0.16510297077638442, 0.163623680835556, 0.1621443908947276, 0.1606651009538992, 0.15918581101307078, 0.15770652107224237, 0.15622723113141396, 0.15474794119058555, 0.15326865124975714, 0.15178936130892873, 0.15031007136810032, 0.1488307814272719, 0.1473514914864435, 0.1458722015456151, 0.14439291160478668, 0.14291362166395827, 0.14143433172312986, 0.13995504178230145, 0.13847575184147304, 0.13699646190064463, 0.13551717195981622, 0.1340378820189878, 0.1325585920781594, 0.131079302137331, 0.12960001219650258, 0.12812072225567417, 0.12664143231484576, 0.12516214237401735, 0.12368285243318895, 0.12220356249236056, 0.12072427255153216, 0.11924498261070376, 0.11776569266987537, 0.11628640272904697, 0.11480711278821858, 0.11332782284739018, 0.11184853290656178, 0.11036924296573339, 0.10888995302490499, 0.1074106630840766, 0.1059313731432482, 0.1044520832024198, 0.10297279326159141, 0.10149350332076301, 0.10001421337993462, 0.09853492343910622, 0.09705563349827782, 0.09557634355744943, 0.09409705361662103, 0.09261776367579264, 0.09113847373496424, 0.08965918379413584, 0.08817989385330745, 0.08670060391247905, 0.08522131397165066, 0.08374202403082226, 0.08226273408999386, 0.08078344414916547, 0.07930415420833707, 0.07782486426750868, 0.07634557432668028, 0.07486628438585188, 0.07338699444502349, 0.07190770450419509, 0.0704284145633667, 0.0689491246225383, 0.0674698346817099, 0.06599054474088151, 0.06451125480005311, 0.06303196485922472, 0.06155267491839631, 0.06007338497756791, 0.058594095036739506, 0.0571148050959111, 0.0556355151550827, 0.0541562252142543, 0.052676935273425894, 0.05119764533259749, 0.04971835539176909, 0.048239065450940685, 0.04675977551011228, 0.04528048556928388, 0.043801195628455476, 0.04232190568762707, 0.04084261574679867, 0.03936332580597027, 0.037884035865141864, 0.03640474592431346, 0.03492545598348506, 0.033446166042656655, 0.03196687610182825, 0.03048758616099985, 0.029008296220171446, 0.027529006279343043, 0.02604971633851464, 0.024570426397686237, 0.023091136456857835, 0.02161184651602943, 0.02013255657520103, 0.018653266634372626, 0.017173976693544223, 0.01569468675271582, 0.014215396811887417, 0.012736106871059014, 0.01125681693023061, 0.009777526989402208, 0.008298237048573805, 0.0068189471077454026, 0.0053396571669170004, 0.0038603672260885983, 0.002381077285260196, 0.0009017873444317939, -0.0005775025963966085, -0.002056792537225011, 0.02910438792806057, 0.027625097987232165, 0.05899654231153334, 0.05751725237070494, 0.056037962429876534, 0.05455867248904813, 0.05307938254821973, 0.051600092607391325, 0.05012080266656292, 0.04864151272573452, 0.047162222784906116, 0.04568293284407771, 0.04420364290324931, 0.04272435296242091, 0.041245063021592504, 0.0397657730807641, 0.0382864831399357, 0.036807193199107295, 0.03532790325827889, 0.03384861331745049, 0.032369323376622086, 0.030890033435793683, 0.02941074349496528, 0.027931453554136877, 0.026452163613308474, 0.02497287367248007, 0.023493583731651668, 0.022014293790823265, 0.020535003849994862, 0.01905571390916646, 0.017576423968338056, 0.016097134027509653, 0.01461784408668125, 0.013138554145852847, 0.011659264205024444, 0.010179974264196041, 0.008700684323367638, 0.007221394382539236, 0.005742104441710834, 0.004262814500882432, 0.00278352456005403, 0.0013042346192256276, -0.0001750553216027747, -0.001654345262431177, -0.0031336352032595794, -0.0046129251440879815, -0.006092215084916384, -0.007571505025744786, -0.009050794966573189, -0.010530084907401592, -0.012009374848229995, -0.013488664789058398, -0.0149679547298868, -0.016447244670715202, -0.017926534611543605, -0.019405824552372008, -0.02088511449320041, -0.022364404434028814, -0.023843694374857217, -0.02532298431568562, -0.026802274256514023, -0.028281564197342426, -0.02976085413817083, -0.03124014407899923, -0.03271943401982763, -0.034198723960656034, -0.03567801390148444, -0.03715730384231284, -0.03863659378314124, -0.040115883723969646, -0.04159517366479805, -0.04307446360562645, -0.044553753546454855, -0.04603304348728326, -0.04751233342811166, -0.048991623368940064, -0.05047091330976847, -0.05195020325059687, -0.05342949319142527, -0.054908783132253676, -0.05638807307308208, -0.05786736301391048, -0.059346652954738885, -0.06082594289556729, -0.06230523283639569, -0.06378452277722409, -0.06526381271805248, -0.02108681481614732, -0.02256610475697572, -0.024045394697804125, -0.025524684638632528, -0.02700397457946093, -0.028483264520289334, -0.029962554461117737, -0.03144184440194614, -0.03292113434277454, -0.034400424283602946, -0.03587971422443135, -0.03735900416525975, -0.038838294106088155, -0.04031758404691656, -0.04179687398774496, -0.043276163928573363, -0.044755453869401766, -0.04623474381023017, -0.04771403375105857, 0.003612830103824065, 0.0021335401629956627, 0.0006542502221672604, -0.000825039718661142, -0.0023043296594895445, -0.0037836196003179466, -0.005262909541146349, -0.006742199481974751, -0.008221489422803154, -0.009700779363631557, -0.01118006930445996, -0.012659359245288363, -0.014138649186116766, -0.015617939126945169, -0.01709722906777357, -0.018576519008601973, -0.020055808949430376, -0.02153509889025878, -0.023014388831087182, -0.024493678771915585, -0.025972968712743988, -0.02745225865357239, -0.028931548594400794, -0.030410838535229197, -0.0318901284760576, -0.033369418416886, 0.0310650887573933, 0.029585798816564896, 0.028106508875736493, 0.02662721893490809, 0.025147928994079687, 0.023668639053251284, 0.02218934911242288, 0.020710059171594478, 0.019230769230766075, 0.01775147928993767, 0.01627218934910927, 0.014792899408280866, 0.013313609467452463, 0.01183431952662406, 0.010355029585795657, 0.008875739644967254, 0.007396449704138852, 0.0059171597633104495, 0.004437869822482047, 0.0029585798816536453, 0.001479289940825243, -3.15936513062276e-15]","['IL13RA1', 'CSF1', 'CCL2', 'TGFBR2', 'CD40', 'IL10RB', 'CXCL10', 'CXCL14', 'PDGFRB', 'TNFRSF12A', 'LTBR', 'FLT4', 'TNFRSF1A', 'TNFSF12', 'CNTF', 'INHBB', 'VEGFC', 'PDGFC']","[5, 8, 24, 48, 54, 61, 94, 130, 169, 230, 259, 302, 317, 540, 542, 627, 646, 672]"
